_id,价格(万元),小区,市区,年份,户型,朝向,楼层,电梯,装修情况,详情页,面积(㎡)
61cb3b442214654daa62e4fb,61,泡崖康顺园,甘井子,2007/板楼,1室1厅,南,7,无电梯,精装,https://dl.lianjia.com/ershoufang/102104632938.html,45.53
61cb3b452214654daa62e4fc,269,唯美品格,甘井子,2009/板楼,2室2厅,南 北,6,有电梯,精装,https://dl.lianjia.com/ershoufang/102104555430.html,93.31
61cb3b462214654daa62e4fd,82,我爱我家,甘井子,2011/板楼,1室1厅,南,7,有电梯,精装,https://dl.lianjia.com/ershoufang/102104869848.html,47.82
61cb3b472214654daa62e4fe,73.5,中环城市广场,开发区,2015/板楼,2室1厅,南 西 北,28,有电梯,简装,https://dl.lianjia.com/ershoufang/102104830967.html,84.74
61cb3b482214654daa62e4ff,43,山河御景,开发区,2015/板楼,2室1厅,南,18,有电梯,精装,https://dl.lianjia.com/ershoufang/102105046736.html,46.4
61cb3b492214654daa62e500,138.7,东翠鸣苑,甘井子,2006/塔楼,2室1厅,南 北,12,有电梯,精装,https://dl.lianjia.com/ershoufang/102104154224.html,88.81
61cb3b4a2214654daa62e501,96,远洋时代城一期,开发区,2012/板楼,2室2厅,南 北,24,有电梯,精装,https://dl.lianjia.com/ershoufang/102103214523.html,87.72
61cb3b4b2214654daa62e502,39.5,金纺小区,金州,1999/板楼,2室1厅,南 北,6,无电梯,简装,https://dl.lianjia.com/ershoufang/102103343819.html,51.9
61cb3b4b2214654daa62e503,23,新辉小区,金州,2005/板楼,2室1厅,南 北,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102103380295.html,43.16
61cb3b4c2214654daa62e504,45,泡崖一区,甘井子,1997/板楼,1室1厅,南,6,无电梯,简装,https://dl.lianjia.com/ershoufang/102104468701.html,36.13
61cb3b4d2214654daa62e505,109,红星海五期青屿蓝,开发区,2012/板楼,2室1厅,南,24,有电梯,精装,https://dl.lianjia.com/ershoufang/102104348431.html,89.95
61cb3b4e2214654daa62e506,37.2,嘉和花样年华四期,中山,未知/塔楼,1室0厅,南,11,有电梯,精装,https://dl.lianjia.com/ershoufang/102104818855.html,37.36
61cb3b4f2214654daa62e507,44,嘉创E人国际,高新园区,2011/板楼,1室0厅,南,30,有电梯,精装,https://dl.lianjia.com/ershoufang/102104946579.html,35.04
61cb3b502214654daa62e508,13.5,永安小区,金州,1999/板楼,1室1厅,南,6,无电梯,简装,https://dl.lianjia.com/ershoufang/102102065235.html,28.47
61cb3b512214654daa62e509,78,维多利亚公馆,中山,2015/塔楼,1室1厅,西,68,有电梯,精装,https://dl.lianjia.com/ershoufang/102104382736.html,51.7
61cb3b522214654daa62e50a,75.8,红星海三期境界,开发区,2012/板楼,2室1厅,南,30,有电梯,精装,https://dl.lianjia.com/ershoufang/102104617027.html,67.68
61cb3b532214654daa62e50b,45,新希望家园,金州,2009/板塔结合,2室1厅,南,28,有电梯,简装,https://dl.lianjia.com/ershoufang/102104388648.html,56.07
61cb3b532214654daa62e50c,57.2,嘉和花样年华四期,中山,未知/塔楼,1室1厅,南,11,有电梯,精装,https://dl.lianjia.com/ershoufang/102104825543.html,60.37
61cb3b542214654daa62e50d,112.9,金地艺境,甘井子,2016/板楼,2室1厅,南 北,27,有电梯,精装,https://dl.lianjia.com/ershoufang/102101784419.html,88.32
61cb3b552214654daa62e50e,79.5,东方百合海韵生活馆,金州,2000/板楼,2室2厅,南 北,4,无电梯,简装,https://dl.lianjia.com/ershoufang/102103837149.html,106.76
61cb3b562214654daa62e50f,219,唯美品格,甘井子,2009/板楼,2室2厅,南 北,18,有电梯,精装,https://dl.lianjia.com/ershoufang/102104922163.html,79.45
61cb3b572214654daa62e510,129.9,红星海三期视界,开发区,2012/板楼,2室2厅,南,31,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102103893562.html,109.69
61cb3b582214654daa62e511,87,亿达康派公寓,高新园区,2006/塔楼,1室1厅,东北,24,有电梯,简装,https://dl.lianjia.com/ershoufang/102104602350.html,56.02
61cb3b592214654daa62e512,72,亿达杰特,沙河口,2005/塔楼,1室0厅,西,34,有电梯,简装,https://dl.lianjia.com/ershoufang/102104971495.html,50.31
61cb3b592214654daa62e513,265,林语家话,甘井子,2005/板楼,2室1厅,南 北,14,有电梯,精装,https://dl.lianjia.com/ershoufang/102104979557.html,100.35
61cb3b5a2214654daa62e514,61,泡崖康顺园,甘井子,2007/板楼,1室1厅,南,7,无电梯,精装,https://dl.lianjia.com/ershoufang/102104632938.html,45.53
61cb3b5b2214654daa62e515,84.5,龙畔金泉五期K4区,甘井子,2008/板楼,1室1厅,南,13,有电梯,精装,https://dl.lianjia.com/ershoufang/102104981995.html,49.41
61cb3b5c2214654daa62e516,47,文星街,甘井子,1982/板楼,2室1厅,东,6,无电梯,简装,https://dl.lianjia.com/ershoufang/102104645333.html,42.97
61cb3b5d2214654daa62e517,219,唯美品格,甘井子,2009/板楼,2室2厅,南 北,18,有电梯,精装,https://dl.lianjia.com/ershoufang/102104922163.html,79.45
61cb3b5e2214654daa62e518,78,维多利亚公馆,中山,2015/塔楼,1室1厅,西,68,有电梯,精装,https://dl.lianjia.com/ershoufang/102104382736.html,51.7
61cb3b5e2214654daa62e519,109,红星海五期青屿蓝,开发区,2012/板楼,2室1厅,南,24,有电梯,精装,https://dl.lianjia.com/ershoufang/102104348431.html,89.95
61cb3b5f2214654daa62e51a,112.9,金地艺境,甘井子,2016/板楼,2室1厅,南 北,27,有电梯,精装,https://dl.lianjia.com/ershoufang/102101784419.html,88.32
61cb3b602214654daa62e51b,45,新希望家园,金州,2009/板塔结合,2室1厅,南,28,有电梯,简装,https://dl.lianjia.com/ershoufang/102104388648.html,56.07
61cb3b612214654daa62e51c,45,泡崖一区,甘井子,1997/板楼,1室1厅,南,6,无电梯,简装,https://dl.lianjia.com/ershoufang/102104468701.html,36.13
61cb3b612214654daa62e51d,22,黄金街小区,旅顺口,1989/板楼,2室1厅,南 东 北,5,无电梯,简装,https://dl.lianjia.com/ershoufang/102103790642.html,51.58
61cb3b622214654daa62e51e,57.2,嘉和花样年华四期,中山,未知/塔楼,1室1厅,南,11,有电梯,精装,https://dl.lianjia.com/ershoufang/102104825543.html,60.37
61cb3b632214654daa62e51f,82,我爱我家,甘井子,2011/板楼,1室1厅,南,7,有电梯,精装,https://dl.lianjia.com/ershoufang/102104869848.html,47.82
61cb3b632214654daa62e520,87,亿达康派公寓,高新园区,2006/塔楼,1室1厅,东北,24,有电梯,简装,https://dl.lianjia.com/ershoufang/102104602350.html,56.02
61cb3b642214654daa62e521,129.9,红星海三期视界,开发区,2012/板楼,2室2厅,南,31,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102103893562.html,109.69
61cb3b652214654daa62e522,72,亿达杰特,沙河口,2005/塔楼,1室0厅,西,34,有电梯,简装,https://dl.lianjia.com/ershoufang/102104971495.html,50.31
61cb3b662214654daa62e523,25,经典生活,中山,2005/板塔结合,2室1厅,南,25,有电梯,简装,https://dl.lianjia.com/ershoufang/102104436172.html,33.52
61cb3b662214654daa62e524,49.8,佳地天成一期,甘井子,2007/暂无数据,2室1厅,西,5,无电梯,精装,https://dl.lianjia.com/ershoufang/102104745291.html,63.58
61cb3b672214654daa62e525,79.5,东方百合海韵生活馆,金州,2000/板楼,2室2厅,南 北,4,无电梯,简装,https://dl.lianjia.com/ershoufang/102103837149.html,106.76
61cb3b682214654daa62e526,85,运达诺维溪谷一期,甘井子,2012/板楼,1室1厅,南,11,有电梯,精装,https://dl.lianjia.com/ershoufang/102104581231.html,53.62
61cb3b692214654daa62e527,69.9,新希望家园,金州,2009/板楼,2室1厅,南,32,有电梯,精装,https://dl.lianjia.com/ershoufang/102105057783.html,90.86
61cb3b6a2214654daa62e528,58,远洋假日养生庄园,金州,未知/板楼,2室1厅,南 北,5,无电梯,精装,https://dl.lianjia.com/ershoufang/102104938915.html,57.24
61cb3b6a2214654daa62e529,75.8,红星海三期境界,开发区,2012/板楼,2室1厅,南,30,有电梯,精装,https://dl.lianjia.com/ershoufang/102104617027.html,67.68
61cb3b6b2214654daa62e52a,13.5,永安小区,金州,1999/板楼,1室1厅,南,6,无电梯,简装,https://dl.lianjia.com/ershoufang/102102065235.html,28.47
61cb3b6c2214654daa62e52b,265,林语家话,甘井子,2005/板楼,2室1厅,南 北,14,有电梯,精装,https://dl.lianjia.com/ershoufang/102104979557.html,100.35
61cb3b6d2214654daa62e52c,44,嘉创E人国际,高新园区,2011/板楼,1室0厅,南,30,有电梯,精装,https://dl.lianjia.com/ershoufang/102104946579.html,35.04
61cb3b6e2214654daa62e52d,21,铭熙水岸二期,旅顺口,未知/塔楼,1室0厅,南,18,有电梯,精装,https://dl.lianjia.com/ershoufang/102104728705.html,43.97
61cb3b6f2214654daa62e52e,65,民馨小区,金州,2005/板楼,2室1厅,南 北,7,有电梯,精装,https://dl.lianjia.com/ershoufang/102104860572.html,73.35
61cb3b6f2214654daa62e52f,67.2,鲁能胜地琴海园,金州,2011/板楼,2室1厅,南 北,5,有电梯,简装,https://dl.lianjia.com/ershoufang/102102987427.html,87.44
61cb3b702214654daa62e530,28,飞扬公寓,沙河口,2007/塔楼,1室1厅,西,12,有电梯,简装,https://dl.lianjia.com/ershoufang/102103317212.html,32.87
61cb3b712214654daa62e531,62.5,锦云中园,沙河口,1996/板楼,2室1厅,南 北,7,无电梯,精装,https://dl.lianjia.com/ershoufang/102105063967.html,45.71
61cb3b732214654daa62e532,63,格林小镇,开发区,2003/板楼,2室1厅,南 北,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102104629643.html,67.18
61cb3b742214654daa62e533,53,金华小区三期,金州,2009/板楼,1室1厅,南,19,有电梯,简装,https://dl.lianjia.com/ershoufang/102104816567.html,53.59
61cb3b742214654daa62e534,95,东方百合海韵生活馆,金州,2009/板塔结合,3室2厅,南 北,5,无电梯,精装,https://dl.lianjia.com/ershoufang/102102726882.html,100.88
61cb3b752214654daa62e535,43,山河御景,开发区,2015/板楼,2室1厅,南,18,有电梯,精装,https://dl.lianjia.com/ershoufang/102105046736.html,46.4
61cb3b762214654daa62e536,117.5,金地艺境,甘井子,2016/板楼,2室1厅,南 北,27,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102104649553.html,88.76
61cb3b772214654daa62e537,138.7,东翠鸣苑,甘井子,2006/塔楼,2室1厅,南 北,12,有电梯,精装,https://dl.lianjia.com/ershoufang/102104154224.html,88.81
61cb3b782214654daa62e538,96,远洋时代城一期,开发区,2012/板楼,2室2厅,南 北,24,有电梯,精装,https://dl.lianjia.com/ershoufang/102103214523.html,87.72
61cb3b782214654daa62e539,23,新辉小区,金州,2005/板楼,2室1厅,南 北,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102103380295.html,43.16
61cb3b792214654daa62e53a,39.5,金纺小区,金州,1999/板楼,2室1厅,南 北,6,无电梯,简装,https://dl.lianjia.com/ershoufang/102103343819.html,51.9
61cb3b7a2214654daa62e53b,54.5,海航YOHO湾,开发区,2014/板楼,1室1厅,南,32,有电梯,精装,https://dl.lianjia.com/ershoufang/102103290510.html,55.51
61cb3b7b2214654daa62e53c,108,玉丽街,甘井子,2002/板楼,2室2厅,南 北,7,无电梯,精装,https://dl.lianjia.com/ershoufang/102103904476.html,91.02
61cb3b7b2214654daa62e53d,137,水畔香谷,甘井子,2007/板楼,2室2厅,南 北,25,有电梯,精装,https://dl.lianjia.com/ershoufang/102103971317.html,92.15
61cb3b7c2214654daa62e53e,87,东特爱俪舍,甘井子,2009/板塔结合,1室0厅,东南,24,有电梯,精装,https://dl.lianjia.com/ershoufang/102104619635.html,52.04
61cb3b7d2214654daa62e53f,73.5,名仕国际公寓,中山,2004/塔楼,1室1厅,南,26,有电梯,简装,https://dl.lianjia.com/ershoufang/102104006630.html,62.87
61cb3b7e2214654daa62e540,85,山屏街,中山,1988/板楼,2室1厅,东 南 西 北,5,无电梯,精装,https://dl.lianjia.com/ershoufang/102104076595.html,56.78
61cb3b7f2214654daa62e541,55.3,华中街,甘井子,1995/板楼,2室1厅,南,6,无电梯,简装,https://dl.lianjia.com/ershoufang/102104139141.html,45.06
61cb3b802214654daa62e542,58,启新山水,旅顺口,2004/板楼,4室2厅,南 北,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102104151410.html,67.48
61cb3b812214654daa62e543,72,海天新界,金州,2011/板楼,2室1厅,北 西南,28,有电梯,简装,https://dl.lianjia.com/ershoufang/102104122240.html,87.3
61cb3b822214654daa62e544,215,大华锦绣华城六期,高新园区,2012/板楼,2室1厅,南,30,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102104275365.html,78.28
61cb3b832214654daa62e545,115,乐活源,甘井子,2009/板楼,2室1厅,南 北,9,有电梯,精装,https://dl.lianjia.com/ershoufang/102104259847.html,80.63
61cb3b842214654daa62e546,101.8,碧浪园一期,中山,2000/板楼,2室2厅,南 北,6,无电梯,简装,https://dl.lianjia.com/ershoufang/102104234065.html,67.19
61cb3b852214654daa62e547,21,世纪路东段,普兰店,未知/塔楼,2室1厅,南,6,无电梯,简装,https://dl.lianjia.com/ershoufang/102104263331.html,50.49
61cb3b862214654daa62e548,20,中心路二段,普兰店,未知/板楼,2室1厅,南 北,7,无电梯,精装,https://dl.lianjia.com/ershoufang/102104340599.html,42
61cb3b872214654daa62e549,152,金寓花园五期,甘井子,2010/板楼,2室1厅,南,14,有电梯,精装,https://dl.lianjia.com/ershoufang/102103994794.html,72.41
61cb3b882214654daa62e54a,83.9,瑞仕尚城,开发区,2009/板楼,2室1厅,南,18,有电梯,精装,https://dl.lianjia.com/ershoufang/102103588592.html,66.68
61cb3b892214654daa62e54b,74.5,新居佳园,沙河口,2012/板楼,1室1厅,西南,22,有电梯,精装,https://dl.lianjia.com/ershoufang/102104088028.html,52.59
61cb3b892214654daa62e54c,96,三寰融创城南园,甘井子,2016/板楼,2室1厅,南 北,8,有电梯,精装,https://dl.lianjia.com/ershoufang/102104797009.html,78.73
61cb3b8a2214654daa62e54d,112,生辉第一城,金州,2007/板楼,2室2厅,南 北,11,有电梯,精装,https://dl.lianjia.com/ershoufang/102104486553.html,92.81
61cb3b8b2214654daa62e54e,96.8,第五郡三号地公寓,甘井子,2012/板楼,2室1厅,南,16,有电梯,简装,https://dl.lianjia.com/ershoufang/102104462363.html,79.53
61cb3b8c2214654daa62e54f,119.8,泉水N1区,甘井子,2009/板楼,2室1厅,南 西,33,有电梯,精装,https://dl.lianjia.com/ershoufang/102104701500.html,77.01
61cb3b8e2214654daa62e550,112,生辉第一城,金州,2007/板楼,2室2厅,南 北,11,有电梯,精装,https://dl.lianjia.com/ershoufang/102104486553.html,92.81
61cb3b8e2214654daa62e551,58,启新山水,旅顺口,2004/板楼,4室2厅,南 北,7,无电梯,简装,https://dl.lianjia.com/ershoufang/102104151410.html,67.48
61cb3b8f2214654daa62e552,215,大华锦绣华城六期,高新园区,2012/板楼,2室1厅,南,30,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102104275365.html,78.28
61cb3b902214654daa62e553,42,凯伦凯悦,开发区,2008/板楼,1室1厅,北,30,有电梯,精装,https://dl.lianjia.com/ershoufang/102103718120.html,61.71
61cb3b912214654daa62e554,80,青松南里,开发区,2003/塔楼,2室1厅,南 北,27,有电梯,简装,https://dl.lianjia.com/ershoufang/102104215096.html,106.12
61cb3b922214654daa62e555,185,良运缤纷四季,沙河口,2006/板塔结合,2室1厅,南,18,有电梯,简装,https://dl.lianjia.com/ershoufang/102104882411.html,94
61cb3b932214654daa62e556,199,一德新居,中山,未知/板楼,2室1厅,南 北,36,有电梯,精装,https://dl.lianjia.com/ershoufang/102104891265.html,87.63
61cb3b942214654daa62e557,81.8,华南沃尔玛六一路,甘井子,1990/板楼,2室1厅,南 北,7,无电梯,精装,https://dl.lianjia.com/ershoufang/102104576228.html,60.39
61cb3b942214654daa62e558,41,开发区万达广场,开发区,2016/塔楼,2室1厅,西北,28,有电梯,精装,https://dl.lianjia.com/ershoufang/102104370228.html,62.88
61cb3b952214654daa62e559,49,泊岭紫郡,甘井子,2010/板楼,1室1厅,北,23,有电梯,简装,https://dl.lianjia.com/ershoufang/102104827725.html,43.47
61cb3b962214654daa62e55a,122.8,心宁苑,沙河口,2001/板楼,1室1厅,南,13,有电梯,简装,https://dl.lianjia.com/ershoufang/102104750879.html,62.02
61cb3b972214654daa62e55b,48,龙山园,金州,未知/板楼,2室1厅,南,6,无电梯,毛坯,https://dl.lianjia.com/ershoufang/102104132159.html,66.46
61cb3b982214654daa62e55c,50.5,金湾山城,开发区,2014/板楼,1室1厅,南,16,有电梯,精装,https://dl.lianjia.com/ershoufang/102103933180.html,52
61cb3b992214654daa62e55d,105.8,东北明珠,开发区,2007/板楼,2室1厅,南,30,有电梯,精装,https://dl.lianjia.com/ershoufang/102104810527.html,86.9
61cb3b9a2214654daa62e55e,39.5,华通地中海郡,旅顺口,2010/板楼,2室1厅,南,11,无电梯,毛坯,https://dl.lianjia.com/ershoufang/102105113022.html,80.6
61cb3b9b2214654daa62e55f,36,香炉礁,西岗,1989/板楼,1室1厅,南,5,无电梯,精装,https://dl.lianjia.com/ershoufang/102103954826.html,30.18
61cb3b9c2214654daa62e560,59,由家村,高新园区,1990/板楼,1室1厅,南,7,无电梯,精装,https://dl.lianjia.com/ershoufang/102104964310.html,40.51
61cb3b9d2214654daa62e561,46,金州福佳新天地广场,金州,2011/塔楼,1室1厅,南,31,有电梯,精装,https://dl.lianjia.com/ershoufang/102104902705.html,49.19
61cb3b9e2214654daa62e562,36,金石明珠,金州,未知/板楼,1室1厅,南,5,无电梯,简装,https://dl.lianjia.com/ershoufang/102105001715.html,44.58
61cb3b9e2214654daa62e563,66,湾里南小区,开发区,2010/板楼,2室1厅,南,18,有电梯,简装,https://dl.lianjia.com/ershoufang/102104588194.html,68.92
61cb3b9f2214654daa62e564,67.8,苍山路,甘井子,1989/板楼,2室1厅,东 西,7,无电梯,精装,https://dl.lianjia.com/ershoufang/102104418939.html,42.99
61cb3ba02214654daa62e565,140.8,盛世闲庭,甘井子,2003/板楼,2室1厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102104906904.html,79.14
61cb3ba12214654daa62e566,119.8,泉水N1区,甘井子,2009/板楼,2室1厅,南 西,33,有电梯,精装,https://dl.lianjia.com/ershoufang/102104701500.html,77.01
61cb3ba12214654daa62e567,126.8,热岛黄金海岸,开发区,2010/板楼,2室2厅,南 北,34,有电梯,精装,https://dl.lianjia.com/ershoufang/102104768018.html,96.41
61cb3ba22214654daa62e568,118,锦绣暖山,甘井子,2010/塔楼,2室1厅,东南 北,28,有电梯,精装,https://dl.lianjia.com/ershoufang/102104620832.html,76.69
61cb3ba32214654daa62e569,160,亿达云集,中山,2015/板楼,2室1厅,南 北,35,有电梯,简装,https://dl.lianjia.com/ershoufang/102103983214.html,63.53
61cb3ba42214654daa62e56a,58.8,润竹嘉园,普兰店,2012/板塔结合,2室1厅,南 北,9,有电梯,精装,https://dl.lianjia.com/ershoufang/102104882555.html,82.22
61cb3ba52214654daa62e56b,52.5,天邦新港壹号,旅顺口,2014/板楼,2室2厅,南 北,18,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102104354065.html,84.48
61cb3ba62214654daa62e56c,89.8,泡崖五区,甘井子,1999/板楼,2室1厅,南 北,6,无电梯,简装,https://dl.lianjia.com/ershoufang/102104307707.html,69.84
61cb3ba72214654daa62e56d,88,青松南里,开发区,2003/板楼,3室2厅,西北,32,有电梯,毛坯,https://dl.lianjia.com/ershoufang/102104053493.html,142.67
61cb3ba82214654daa62e56e,33.8,石油六闾,甘井子,1995/板楼,1室1厅,南,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102104574648.html,31.92
61cb3ba92214654daa62e56f,88,北欧假日,开发区,2005/板楼,1室1厅,南,29,有电梯,精装,https://dl.lianjia.com/ershoufang/102103957220.html,57.28
61cb3baa2214654daa62e570,29.5,东城天下,开发区,2005/板楼,1室1厅,南,29,有电梯,精装,https://dl.lianjia.com/ershoufang/102104392895.html,43.2
61cb3bab2214654daa62e571,259,嘉和花样年华二期,中山,2005/板楼,2室1厅,南 北,8,有电梯,精装,https://dl.lianjia.com/ershoufang/102104466683.html,105.09
61cb3bac2214654daa62e572,63,倚山里小区,开发区,1996/板楼,2室1厅,南 北,6,无电梯,精装,https://dl.lianjia.com/ershoufang/102104462559.html,73.86
61cb3bad2214654daa62e573,110,虹港新居,甘井子,2002/板楼,2室1厅,南 北,6,无电梯,简装,https://dl.lianjia.com/ershoufang/102104794299.html,74.93
